92723906, 776, 'ROCK"', -74.73112, 40.143005 
92723906, 776, 'ROCK"', -74.73112, 40.143005 
92723906, 776, 'ROCK"', -74.73112, 40.143005 
92723906, 776, 'ROCK"', -74.73112, 40.143005 
92723906, 776, 'ROCK"', -74.73112, 40.143005 
92723906, 776, 'ROCK"', -74.73112, 40.143005 
92723906, 776, 'ROCK"', -74.73112, 40.143005 
92723906, 776, 'ROCK"', -74.73112, 40.143005 
84621002, 218, 'REGGAE"', -82.66925, 40.19036 
84621002, 218, 'REGGAE"', -82.66925, 40.19036 
84621002, 218, 'REGGAE"', -82.66925, 40.19036 
84621002, 218, 'REGGAE"', -82.66925, 40.19036 
84621002, 218, 'REGGAE"', -82.66925, 40.19036 
84621002, 218, 'REGGAE"', -82.66925, 40.19036 
84621002, 218, 'REGGAE"', -82.66925, 40.19036 
84621002, 218, 'REGGAE"', -82.66925, 40.19036 
4449303, 1087, 'ROCK"', -83.22298, 32.678123 
4449303, 1087, 'ROCK"', -83.22298, 32.678123 
4449303, 1087, 'ROCK"', -83.22298, 32.678123 
4449303, 1087, 'ROCK"', -83.22298, 32.678123 
4449303, 1087, 'ROCK"', -83.22298, 32.678123 
4449303, 1087, 'ROCK"', -83.22298, 32.678123 
4449303, 1087, 'ROCK"', -83.22298, 32.678123 
4449303, 1087, 'ROCK"', -83.22298, 32.678123 
4449303, 1087, 'ROCK"', -83.22298, 32.678123 
4449303, 1087, 'ROCK"', -83.22298, 32.678123 
2733301, 179, 'FOLK - FOLK ROCK"', -77.6047, 40.994595 
2733301, 179, 'FOLK - FOLK ROCK"', -77.6047, 40.994595 
2733301, 179, 'FOLK - FOLK ROCK"', -77.6047, 40.994595 
2733301, 179, 'FOLK - FOLK ROCK"', -77.6047, 40.994595 
2733301, 179, 'FOLK - FOLK ROCK"', -77.6047, 40.994595 
2733301, 179, 'FOLK - FOLK ROCK"', -77.6047, 40.994595 
2733301, 179, 'FOLK - FOLK ROCK"', -77.6047, 40.994595 
2733301, 179, 'FOLK - FOLK ROCK"', -77.6047, 40.994595 
2733301, 179, 'FOLK - FOLK ROCK"', -77.6047, 40.994595 
2733301, 179, 'FOLK - FOLK ROCK"', -77.6047, 40.994595 
2733301, 179, 'FOLK - FOLK ROCK"', -77.6047, 40.994595 
2733301, 179, 'FOLK - FOLK ROCK"', -77.6047, 40.994595 
2427806, 46, 'ROCK - SOUTHERN ROCK"', -93.36552, 46.44186 
2427806, 46, 'ROCK - SOUTHERN ROCK"', -93.36552, 46.44186 
2427806, 46, 'ROCK - SOUTHERN ROCK"', -93.36552, 46.44186 
2427806, 46, 'ROCK - SOUTHERN ROCK"', -93.36552, 46.44186 
2427806, 46, 'ROCK - SOUTHERN ROCK"', -93.36552, 46.44186 
2427806, 46, 'ROCK - SOUTHERN ROCK"', -93.36552, 46.44186 
2427806, 46, 'ROCK - SOUTHERN ROCK"', -93.36552, 46.44186 
2427806, 46, 'ROCK - SOUTHERN ROCK"', -93.36552, 46.44186 
2427806, 46, 'ROCK - SOUTHERN ROCK"', -93.36552, 46.44186 
84098203, 134, 'ROCK - CLASSIC ROCK"', -86.4158, 44.94356 
84098203, 134, 'ROCK - CLASSIC ROCK"', -86.4158, 44.94356 
84098203, 134, 'ROCK - CLASSIC ROCK"', -86.4158, 44.94356 
84098203, 134, 'ROCK - CLASSIC ROCK"', -86.4158, 44.94356 
84098203, 134, 'ROCK - CLASSIC ROCK"', -86.4158, 44.94356 
84098203, 134, 'ROCK - CLASSIC ROCK"', -86.4158, 44.94356 
84098203, 134, 'ROCK - CLASSIC ROCK"', -86.4158, 44.94356 
84098203, 134, 'ROCK - CLASSIC ROCK"', -86.4158, 44.94356 
84098203, 134, 'ROCK - CLASSIC ROCK"', -86.4158, 44.94356 
84098203, 134, 'ROCK - CLASSIC ROCK"', -86.4158, 44.94356 
82600902, 3733, 'R&B - URBAN"', -82.66925, 40.19036 
82600902, 3733, 'R&B - URBAN"', -82.66925, 40.19036 
82600902, 3733, 'R&B - URBAN"', -82.66925, 40.19036 
82600902, 3733, 'R&B - URBAN"', -82.66925, 40.19036 
82600902, 3733, 'R&B - URBAN"', -82.66925, 40.19036 
